Cust_type,Cabin_Type,Carrier_Type,Haul_type,Route_Type,Num_Tickets,Net_sales
1,1,1,1,0,23,"14,142"
1,1,1,1,0,24,"45,521"
1,1,1,1,0,51,"24,706"
1,1,1,1,0,0,0
1,1,1,1,0,25,"9,743"
1,1,1,1,0,8,"2,721"
1,1,1,1,0,49,"38,429"
1,1,1,1,0,0,103
1,1,1,1,0,3,-626
1,1,1,1,0,6,"2,586"
1,1,1,1,0,4,854
1,1,1,1,0,79,"40,616"
1,1,1,1,0,24,"5,831"
1,1,1,1,0,24,"12,361"
1,1,1,1,0,0,196
1,1,1,1,0,29,"29,864"
1,1,1,1,0,4,"2,818"
1,1,1,1,0,13,"8,506"
1,1,1,1,0,23,"12,478"
1,1,1,1,0,2,112
1,1,1,1,0,10,"7,416"
1,1,1,1,0,470,"394,313"
1,1,1,1,0,61,"41,939"
1,1,1,1,0,186,"125,189"
1,1,1,1,0,18,"8,904"
1,1,1,1,0,83,"56,176"
1,1,1,1,0,7,"5,975"
1,1,1,1,0,7,"7,376"
1,1,1,1,0,13,"7,807"
1,1,1,1,0,2,"3,771"
1,1,1,1,0,209,"104,890"
1,1,1,1,0,30,"16,711"
1,1,1,1,0,21,"30,683"
1,1,1,1,0,114,"52,682"
1,1,1,1,0,23,"6,807"
1,1,1,1,0,6,"1,761"
1,1,1,1,0,2,560
1,1,1,1,0,28,"20,882"
1,1,1,1,0,2,"2,214"
1,1,1,1,0,6,"5,843"
1,1,1,1,0,10,"4,698"
1,1,1,1,0,3,474
1,1,1,1,0,107,"43,468"
1,1,1,1,0,21,"5,190"
1,1,1,1,0,35,"17,399"
1,1,1,1,0,0,208
1,1,1,1,0,-1,-252
1,1,1,1,0,12,"14,550"
1,1,1,1,0,0,326
1,1,1,1,0,10,"4,217"
1,1,1,1,0,9,"3,815"
1,1,1,1,0,3,260
1,1,1,1,0,6,"5,476"
1,1,1,1,0,458,"393,006"
1,1,1,1,0,49,"29,520"
1,1,1,1,0,185,"142,422"
1,1,1,1,0,26,"8,619"
1,1,1,1,0,69,"61,741"
1,1,1,1,0,21,"13,759"
1,1,1,1,0,0,477
1,1,1,1,0,10,"6,585"
1,1,1,1,0,6,"2,632"
1,1,1,1,0,1,600
1,1,1,1,0,235,"136,743"
1,1,1,1,0,40,"29,666"
1,1,1,1,0,26,"38,412"
1,1,1,1,0,111,"53,986"
1,1,1,1,0,1,232
1,1,1,1,0,12,"4,368"
1,1,1,1,0,2,783
1,1,1,1,0,3,"1,368"
1,1,1,1,0,1,284
1,1,1,1,0,27,"21,755"
1,1,1,1,0,3,"1,688"
1,1,1,1,0,8,"3,844"
1,1,1,1,0,2,"3,099"
1,1,1,1,0,1,301
1,1,1,1,0,68,"31,044"
1,1,1,1,0,6,"1,412"
1,1,1,1,0,16,"7,645"
1,1,1,1,0,0,632
1,1,1,1,0,1,290
1,1,1,1,0,25,"22,067"
1,1,1,1,0,11,"4,694"
1,1,1,1,0,13,"11,098"
1,1,1,1,0,1,55
1,1,1,1,0,17,"12,481"
1,1,1,1,0,372,"312,300"
1,1,1,1,0,30,"18,514"
1,1,1,1,0,179,"126,404"
1,1,1,1,0,22,"6,426"
1,1,1,1,0,82,"57,941"
1,1,1,1,0,7,"4,270"
1,1,1,1,0,0,-491
1,1,1,1,0,11,"6,543"
1,1,1,1,0,7,"6,410"
1,1,1,1,0,1,931
1,1,1,1,0,195,"109,377"
1,1,1,1,0,47,"34,377"
1,1,1,1,0,28,"55,567"
1,1,1,0,0,117,"52,358"
1,1,1,0,0,27,"7,699"
1,1,1,0,0,3,"1,864"
1,1,1,0,0,28,"16,078"
1,1,1,0,0,0,469
1,1,1,0,0,4,"2,159"
1,1,1,0,0,2,"2,320"
1,1,1,0,0,2,"1,585"
1,1,1,0,0,49,"21,152"
1,1,1,0,0,3,"1,745"
1,1,1,0,0,22,"9,596"
1,1,1,0,0,0,362
1,1,1,0,0,3,"3,118"
1,1,1,0,0,22,"19,073"
1,1,1,0,0,0,858
1,1,1,0,0,9,"5,106"
1,1,1,0,0,11,"7,015"
1,1,1,0,0,285,"219,117"
1,1,1,0,0,28,"16,445"
1,1,1,0,0,143,"124,017"
1,1,1,0,0,27,"7,612"
1,1,1,0,0,59,"51,747"
1,1,1,0,0,15,"8,049"
1,1,1,0,0,20,"18,829"
1,1,1,0,0,1,"3,176"
1,1,1,0,0,122,"74,514"
1,1,1,0,0,27,"15,582"
1,1,1,0,0,0,157
1,1,1,0,0,14,"17,176"
1,1,1,0,0,65,"31,395"
1,1,1,0,0,17,"7,003"
1,1,1,0,0,2,"1,254"
1,1,1,0,0,24,"14,973"
1,1,1,0,0,1,"1,513"
1,1,1,0,0,2,"1,113"
1,1,1,0,0,1,-476
1,1,1,0,0,1,213
1,1,1,0,0,48,"21,176"
1,1,1,0,0,2,487
1,1,1,0,0,7,"3,010"
1,1,1,0,0,0,122
1,1,1,0,0,22,"15,712"
1,1,1,0,0,5,"2,309"
1,1,1,0,0,10,"7,610"
1,1,1,0,0,9,"7,181"
1,1,1,0,0,252,"182,579"
1,1,1,0,0,37,"21,993"
1,1,1,0,0,114,"94,230"
1,1,1,0,0,7,"1,635"
1,1,1,0,0,39,"30,824"
1,1,1,0,0,5,"3,196"
1,1,1,0,0,5,"3,489"
1,1,1,0,0,4,"1,811"
1,1,1,0,0,91,"53,134"
1,1,1,0,0,31,"16,680"
1,1,1,0,0,4,"10,605"
1,1,1,0,0,54,"21,544"
1,1,1,0,0,12,"5,556"
1,1,1,0,0,0,17
1,1,1,0,0,1,332
1,1,1,0,0,1,269
1,1,1,0,0,29,"20,412"
1,1,1,0,0,7,"2,731"
1,1,1,0,0,5,"3,633"
1,1,1,0,0,3,468
1,1,1,0,0,104,"45,362"
1,1,1,0,0,4,"3,040"
1,1,1,0,0,20,"8,948"
1,1,1,0,0,0,586
1,1,1,0,0,7,"3,280"
1,1,1,0,0,24,"22,853"
1,1,1,0,0,13,"4,240"
1,1,1,0,0,20,"11,649"
1,1,1,0,0,12,"10,763"
1,1,1,0,0,485,"361,209"
1,1,1,0,0,51,"33,602"
1,1,1,0,0,256,"175,886"
1,1,1,0,0,23,"5,710"
1,1,1,0,0,2,754
1,1,1,0,0,87,"67,049"
1,1,1,0,0,14,"7,140"
1,1,1,0,0,15,"11,246"
1,1,1,0,0,9,"6,088"
1,1,1,0,0,3,"3,240"
1,1,1,0,0,223,"117,260"
1,1,1,0,0,37,"21,921"
1,1,1,0,0,18,"26,960"
1,1,1,0,0,124,"51,744"
1,1,1,0,0,19,"6,277"
1,1,1,0,0,0,228
1,1,1,0,0,4,"1,332"
1,1,1,0,0,0,0
1,1,1,0,0,37,"24,474"
1,1,1,0,0,5,"2,413"
1,1,1,0,0,11,"5,824"
1,1,1,0,0,1,264
1,1,1,0,0,3,905
1,1,1,0,0,89,"31,857"
1,1,1,0,0,7,"3,689"
1,1,1,0,0,22,"11,627"
1,1,1,0,0,2,"1,520"
1,1,1,0,0,37,"34,168"
1,1,1,0,0,2,440
1,1,1,0,0,11,"5,040"
1,1,1,0,0,19,"8,136"
1,1,1,0,0,3,246
1,1,1,0,0,8,"5,962"
1,1,1,0,0,345,"252,371"
1,1,1,0,0,51,"30,186"
1,1,1,0,0,202,"130,679"
1,1,1,0,0,13,"3,767"
1,1,1,0,0,80,"50,115"
1,1,1,0,0,11,"5,903"
1,1,1,0,0,1,423
1,1,1,0,0,3,"2,182"
1,1,1,0,0,1,444
1,1,1,0,0,153,"85,724"
1,1,1,0,0,19,"15,126"
1,1,1,0,0,23,"36,961"
1,1,1,0,0,86,"36,068"
1,1,1,0,0,28,"8,324"
1,1,1,0,0,6,"2,568"
1,1,1,0,0,-12,"-12,056"
1,1,1,0,0,-3,"-1,312"
1,1,1,0,0,-3,"-1,555"
1,1,1,0,0,-22,"-8,470"
1,1,1,0,0,2,"1,399"
1,1,1,0,0,-3,"-1,756"
1,1,1,0,0,3,"1,142"
1,1,1,0,0,3,975
1,1,1,0,0,0,-534
1,1,1,0,0,-1,-588
1,1,1,0,0,-8,"-6,223"
1,1,1,0,0,-56,"-29,669"
1,1,1,0,0,-22,"-10,994"
1,1,1,0,0,-52,"-29,286"
1,1,1,0,0,-6,"-1,790"
1,1,1,0,0,-19,"-9,858"
1,1,1,0,0,-1,-332
1,1,1,0,0,1,"1,849"
1,1,1,0,0,-3,"-1,255"
1,1,1,0,0,-27,"-21,024"
1,1,1,0,0,-4,"-3,722"
1,1,1,0,0,2,"-1,787"
1,1,1,0,0,2,"-1,234"
1,1,1,0,0,2,425
1,1,1,0,0,-1,"-1,300"
1,1,1,0,0,-1,-826
1,1,1,0,0,-1,-747
1,1,1,0,0,-32,"-10,214"
1,1,1,0,0,1,721
1,1,1,0,0,-8,"-6,109"
1,1,1,0,0,-2,-440
1,1,1,0,0,-2,-564
1,1,1,0,0,-2,-848
1,1,1,0,0,-4,"-3,115"
1,1,1,0,0,-1,"-9,607"
1,1,1,0,0,-2,"-4,048"
1,1,1,0,0,-1,"-2,972"
1,1,1,0,0,-1,"-1,111"
1,1,1,0,0,2,896
1,1,1,0,0,-2,"-1,946"
1,1,1,0,0,0,-26
1,1,1,0,0,-4,"-1,332"
1,1,1,0,0,1,706
1,1,1,0,0,-2,"-1,585"
1,1,1,0,0,-1,-107
1,1,1,0,0,-27,"-8,178"
1,1,1,0,0,-9,"-7,936"
1,1,1,0,0,-1,-584
1,1,1,0,0,1,229
1,1,1,0,0,-2,"-1,153"
1,1,1,0,0,2,"-14,221"
1,1,1,0,0,-15,"-7,132"
1,1,1,0,0,-4,"-5,692"
1,1,1,0,0,2,198
1,1,1,0,0,-3,"-3,294"
1,1,1,0,0,3,"1,133"
1,1,1,0,0,0,-515
1,1,1,0,0,-1,"-1,161"
1,1,1,0,0,13,"4,542"
1,1,1,0,0,0,-464
1,1,1,0,0,1,60
1,1,1,0,0,6,"1,408"
1,1,1,0,0,-1,-323
1,1,1,0,0,-1,-264
1,1,1,0,0,1,146
1,1,1,0,0,-10,"-5,121"
1,1,1,0,0,-2,-834
1,1,1,0,0,3,"1,766"
1,1,1,0,0,-12,"-15,664"
1,1,1,0,0,1,865
1,1,1,0,0,4,"1,714"
1,1,1,0,0,-1,-313
1,1,1,0,0,19,"5,160"
1,1,1,0,0,-3,"-1,210"
1,1,1,0,0,14,"8,145"
1,1,1,0,0,1,374
1,1,1,0,0,6,"2,211"
1,1,1,0,0,1,696
1,1,1,0,0,1,50
1,1,1,0,0,6,"2,293"
1,1,1,0,0,2,782
1,1,1,0,0,10,"3,677"
1,1,1,0,0,0,-378
1,1,1,0,0,1,245
1,1,1,0,0,-5,"-2,301"
1,1,1,0,0,-4,"-2,326"
1,1,1,0,0,1,217
1,1,1,0,0,2,"1,572"
1,1,1,0,0,-7,"-4,431"
1,1,1,0,0,2,662
1,1,1,0,0,2,"-1,429"
1,1,1,0,0,-171,"-91,607"
1,1,1,0,0,-3,"-1,569"
1,1,1,0,0,-68,"-38,980"
1,1,1,0,0,1,173
1,1,1,0,0,-38,"-14,069"
1,1,1,0,0,3,"1,766"
1,1,1,0,0,7,"2,812"
1,1,1,0,0,-1,-250
1,1,1,0,0,2,"3,703"
1,1,1,0,0,2,"1,143"
1,1,1,0,0,5,"1,251"
1,1,1,0,0,7,"4,549"
1,1,1,0,0,0,0
1,1,1,0,0,-3,"-1,379"
1,1,1,0,0,1,261
1,1,1,0,0,-1,-122
1,1,1,0,0,-1,-789
1,1,1,0,0,1,"1,126"
1,1,1,0,0,1,645
1,1,1,0,0,-4,"-2,448"
1,1,1,0,0,1,253
1,1,1,0,0,4,"1,840"
1,1,1,0,0,-24,"-15,817"
1,1,1,0,0,6,"3,155"
1,1,1,0,0,1,266
1,1,1,0,0,0,-347
1,1,1,0,0,9,"5,279"
1,1,1,0,0,14,"6,717"
1,1,1,0,0,2,"2,454"
1,1,1,0,0,5,"2,857"
1,1,1,0,0,7,"2,605"
1,1,1,0,0,1,652
1,1,1,0,0,0,0
1,1,1,0,0,4,"1,420"
1,1,1,0,0,-1,-459
1,1,1,0,0,4,"2,172"
1,1,1,0,0,-4,"-3,868"
1,1,1,0,0,1,173
1,1,1,0,0,22,"6,673"
1,1,1,0,0,2,740
1,1,1,0,0,11,"9,804"
1,1,1,0,0,1,900
1,1,1,0,0,6,"3,657"
1,1,1,0,0,2,"1,110"
1,1,1,0,0,4,"1,806"
1,1,1,0,0,-1,-498
1,1,1,0,0,2,"4,240"
1,1,1,0,0,4,"2,239"
1,1,1,0,0,-42,"-25,313"
1,1,1,0,0,-2,-300
1,1,1,0,0,-1,-445
1,1,1,0,0,-1,-728
1,1,1,0,0,-4,"-1,838"
1,1,1,0,0,0,884
1,1,1,0,0,1,419
1,1,1,0,0,8,"4,110"
1,1,1,0,0,27,"13,804"
1,1,1,0,0,-1,-386
1,1,1,0,0,2,"1,964"
1,1,1,0,0,0,0
1,1,1,0,0,4,"1,431"
1,1,1,0,0,1,666
1,1,1,0,0,2,846
1,1,1,0,0,-34,"-7,902"
1,1,1,0,0,1,435
1,1,1,0,0,-1,"-1,042"
1,1,1,0,0,3,"1,494"
1,1,1,0,0,4,"1,380"
1,1,1,0,0,6,"3,054"
1,1,1,0,0,0,0
1,1,1,0,0,0,180
1,1,1,0,0,0,0
1,1,1,0,0,1,340
1,1,1,0,0,2,"1,130"
1,1,1,0,0,6,592
1,1,1,0,0,0,-79
1,1,1,0,0,4,"2,195"
1,1,1,0,0,1,595
1,1,1,0,0,-10,"-7,797"
1,1,1,0,0,1,248
1,1,1,0,0,1,525
1,1,1,0,0,3,"2,643"
1,1,1,0,0,1,389
1,1,1,0,0,4,625
1,1,1,0,0,-6,"-3,054"
1,1,1,0,0,0,71
1,1,1,0,0,3,"2,684"
1,1,1,0,0,1,398
1,1,1,0,0,8,"2,827"
1,1,1,0,0,16,"10,385"
1,1,1,0,0,-2,-489
1,1,1,0,0,11,"6,850"
1,1,1,0,0,1,658
1,1,1,0,0,1,444
1,1,1,0,0,0,36
1,1,1,0,0,-4,"-3,059"
1,1,1,0,0,0,612
1,1,1,0,0,3,"6,108"
1,1,1,0,0,1,"1,278"
1,1,1,0,0,-1,-389
1,1,1,0,0,21,"6,851"
1,1,1,0,0,0,0
1,1,1,0,0,3,911
1,1,1,0,0,15,"6,339"
1,1,1,0,0,1,292
1,1,1,0,0,1,"-4,043"
1,1,1,0,0,5,"2,031"
1,1,1,0,0,0,331
1,1,1,0,0,1,572
1,1,1,0,0,1,"2,605"
1,1,1,0,0,5,"1,784"
1,1,1,0,0,-8,"-1,348"
1,1,1,0,0,2,"1,807"
1,1,1,0,0,2,451
1,1,1,0,0,0,699
1,1,1,0,0,2,894
1,1,1,0,0,1,246
1,1,1,0,0,3,"1,034"
1,1,1,0,0,12,"6,347"
1,1,1,0,0,4,"1,978"
1,1,1,0,0,5,"5,047"
1,1,1,0,0,2,"1,195"
1,1,1,0,0,-7,"-3,973"
1,1,1,0,0,4,484
1,1,1,0,0,5,"2,090"
1,1,1,0,0,-1,"2,515"
1,1,1,0,0,2,480
1,1,1,0,0,-1,-845
1,1,1,0,0,1,158
1,1,1,0,0,0,-699
1,1,1,0,0,12,"7,735"
1,1,1,0,0,0,-362
1,1,1,0,0,8,"3,780"
1,1,1,0,0,27,"10,505"
1,1,1,0,0,0,0
1,1,1,0,0,6,"3,939"
1,1,1,0,0,12,"4,688"
1,1,1,0,0,3,"1,434"
1,1,1,0,0,-1,261
1,1,1,0,0,-2,-661
1,1,1,0,0,-1,"-1,598"
1,1,1,0,0,2,"1,254"
1,1,1,0,0,5,"1,274"
1,1,1,0,0,16,"6,061"
1,1,1,0,0,1,493
1,1,1,0,0,3,"1,537"
1,1,1,0,0,2,948
1,1,1,0,0,1,329
1,1,1,0,0,8,"5,815"
1,1,1,0,0,1,123
1,1,1,0,0,7,"2,174"
1,1,1,0,0,24,"22,832"
1,1,1,0,0,26,"12,808"
1,1,1,0,0,11,"3,273"
1,1,1,0,0,4,"3,160"
1,1,1,0,0,1,"1,163"
1,1,1,0,0,-2,-972
1,1,1,0,0,-2,-657
1,1,1,0,0,-1,"-3,710"
1,1,1,0,0,6,"2,847"
1,1,1,0,0,6,"3,082"
1,1,1,0,0,28,"15,860"
1,1,1,0,0,0,490
1,1,1,0,0,5,"1,267"
1,1,1,0,0,12,"3,537"
1,1,1,0,0,12,"10,317"
1,1,1,0,0,1,"1,027"
1,1,1,0,0,10,"4,595"
1,1,1,0,0,87,"54,095"
1,1,1,0,0,4,"2,636"
1,1,1,0,0,37,"18,359"
1,1,1,0,0,12,"5,520"
1,1,1,0,0,4,"2,672"
1,1,1,0,0,17,"11,657"
1,1,1,0,0,2,"2,299"
1,1,1,0,0,4,"14,705"
1,1,1,0,0,14,"7,191"
1,1,1,0,0,4,"1,070"
1,1,1,0,0,66,"31,015"
1,1,1,0,0,2,"1,499"
1,1,1,0,0,4,"1,354"
1,1,1,0,0,14,"5,803"
1,1,1,0,0,2,"2,152"
1,1,1,0,0,1,602
1,1,1,0,0,3,"2,435"
1,1,1,0,0,23,"16,241"
1,1,1,0,0,7,"2,257"
1,1,1,0,0,7,"2,656"
1,1,1,0,0,160,"102,036"
1,1,1,0,0,14,"7,306"
1,1,1,0,0,78,"58,464"
1,1,1,0,0,1,260
1,1,1,0,0,35,"22,630"
1,1,1,0,0,18,"10,153"
1,1,1,0,0,1,516
1,1,1,0,0,5,"2,966"
1,1,1,0,0,46,"24,582"
1,1,1,0,0,10,"5,135"
1,1,1,0,0,6,"9,838"
1,1,1,0,0,15,"7,251"
1,1,1,0,0,5,"2,468"
1,1,1,0,0,54,"26,414"
1,1,1,0,0,3,"2,181"
1,1,1,0,0,11,"2,247"
1,1,1,0,0,-2,"-1,413"
1,1,1,0,0,1,711
1,1,1,0,0,1,761
1,1,1,0,0,1,478
1,1,1,0,0,16,"10,448"
1,1,1,0,0,5,"3,111"
1,1,1,0,0,3,"1,466"
1,1,1,0,0,204,"120,708"
1,1,1,0,0,20,"9,100"
1,1,1,0,0,105,"60,826"
1,1,1,0,0,30,"17,031"
1,1,1,0,0,13,"6,938"
1,1,1,0,0,0,0
1,1,1,0,0,40,"19,160"
1,1,1,0,0,11,"7,106"
1,1,1,0,0,5,"13,087"
1,1,1,0,0,17,"7,951"
1,1,1,0,0,23,"6,431"
1,1,1,0,0,17,"5,579"
1,1,1,0,0,1,424
1,1,1,0,0,6,"1,098"
1,1,1,0,0,11,"2,956"
1,1,1,0,0,1,562
1,1,1,0,0,2,"1,278"
1,1,1,0,0,0,108
1,1,1,0,0,22,"15,930"
1,1,1,0,0,3,945
1,1,1,0,0,8,"3,414"
1,1,1,0,0,174,"92,608"
1,1,1,0,0,14,"8,555"
1,1,1,0,0,94,"48,389"
1,1,1,0,0,23,"14,111"
1,1,1,0,0,7,"1,752"
1,1,1,0,0,0,756
1,1,1,0,0,31,"10,071"
1,1,1,0,0,12,"3,967"
1,1,1,0,0,11,"29,638"
1,1,1,0,0,13,"7,531"
1,1,1,0,0,11,"2,593"
1,1,1,0,0,1,355
1,1,1,0,0,-3,"6,847"
1,1,1,0,0,3,"2,032"
1,1,1,0,0,5,"1,848"
1,1,1,0,0,11,"3,986"
1,1,1,0,0,0,266
1,1,1,0,0,3,"1,612"
1,1,1,0,0,1,204
1,1,1,0,0,12,"6,119"
1,1,1,0,0,-1,-145
1,1,1,0,0,14,"4,892"
1,1,1,0,0,4,"3,451"
1,1,1,0,0,168,"104,284"
1,1,1,0,0,10,"5,256"
1,1,1,0,0,76,"55,084"
1,1,1,0,0,29,"16,054"
1,1,1,0,0,-4,"-1,821"
1,1,1,0,0,1,440
1,1,1,0,0,2,"2,612"
1,1,1,0,0,39,"18,882"
1,1,1,0,0,10,"2,628"
1,1,1,0,0,11,"21,290"
1,1,1,0,0,17,"9,957"
1,1,1,0,0,14,"6,433"
1,1,1,0,0,26,"12,955"
1,1,1,0,0,-1,-424
1,1,1,0,0,3,"2,562"
1,1,1,0,0,28,"11,866"
1,1,1,0,0,0,946
1,1,1,0,0,12,"6,276"
1,1,1,0,0,11,"8,098"
1,1,1,0,0,4,"1,334"
1,1,1,0,0,4,"2,642"
1,1,1,0,0,250,"152,908"
1,1,1,0,0,17,"7,971"
1,1,1,0,0,85,"67,711"
1,1,1,0,0,36,"22,544"
1,1,1,0,0,1,"1,656"
1,1,1,0,0,1,341
1,1,1,0,0,-1,484
1,1,1,0,0,66,"48,992"
1,1,1,0,0,22,"10,857"
1,1,1,0,0,11,"18,478"
1,1,1,0,0,28,"13,856"
1,1,1,0,0,24,"6,194"
1,1,1,0,0,1,278
1,1,1,0,0,10,"4,650"
1,1,1,0,0,2,750
1,1,1,0,0,21,"11,027"
1,1,1,0,0,-1,-375
1,1,1,0,0,4,"2,370"
1,1,1,0,0,16,"11,848"
1,1,1,0,0,4,814
1,1,1,0,0,8,"3,058"
1,1,1,0,0,8,"5,679"
1,1,1,0,0,130,"89,454"
1,1,1,0,0,11,"4,197"
1,1,1,0,0,95,"59,604"
1,1,1,0,0,43,"16,947"
1,1,1,0,0,3,"1,230"
1,1,1,0,0,80,"42,179"
1,1,1,0,0,20,"8,035"
1,1,1,0,0,9,"14,101"
1,1,1,0,0,12,"6,426"
1,1,1,0,0,12,"3,621"
1,1,1,0,0,4,"1,692"
1,1,1,0,0,19,"7,056"
1,1,1,0,0,0,0
1,1,1,0,0,4,"2,253"
1,1,1,0,0,0,-134
1,1,1,0,0,12,"7,195"
1,1,1,0,0,1,290
1,1,1,0,0,2,889
1,1,1,0,0,-2,"-2,048"
1,1,1,0,0,58,"45,957"
1,1,1,0,0,2,791
1,1,1,0,0,39,"23,558"
1,1,1,0,0,3,"2,505"
1,1,1,0,0,2,898
1,1,1,0,0,1,311
1,1,1,0,0,3,"-11,238"
1,1,1,0,0,-5,"-1,691"
1,1,1,0,0,6,"10,115"
1,1,1,0,0,7,"3,263"
1,1,1,0,0,2,"1,429"
1,1,1,0,0,20,"10,838"
1,1,1,0,0,1,"1,054"
1,1,1,0,0,17,"6,458"
1,1,1,0,0,2,696
1,1,1,0,0,21,"11,069"
1,1,1,0,0,12,"8,696"
1,1,1,0,0,4,"1,798"
1,1,1,0,0,6,"1,624"
1,1,1,0,0,6,"4,679"
1,1,1,0,0,130,"83,990"
1,1,1,0,0,8,"4,339"
1,1,1,0,0,83,"56,529"
1,1,1,0,0,29,"13,843"
1,1,1,0,0,8,"3,747"
1,1,1,0,0,2,962
1,1,1,0,0,17,"9,219"
1,1,1,0,0,6,"3,912"
1,1,1,0,0,8,"8,959"
1,1,1,0,0,25,"10,765"
1,1,1,0,0,0,130
1,1,1,0,0,9,"2,972"
1,1,1,0,0,72,"28,731"
1,1,1,0,0,2,"1,627"
1,1,1,0,0,2,426
1,1,1,0,0,40,"21,244"
1,1,1,0,0,5,"2,971"
1,1,1,0,0,14,"7,568"
1,1,1,0,0,26,"22,516"
1,1,1,0,0,8,"3,163"
1,1,1,0,0,10,"4,600"
1,1,1,0,0,11,"7,242"
1,1,1,0,0,242,"166,545"
1,1,1,0,0,22,"11,674"
1,1,1,0,0,132,"105,136"
1,1,1,0,0,61,"30,384"
1,1,1,0,0,5,"4,096"
1,1,1,0,0,3,"1,414"
1,1,1,0,0,87,"51,677"
1,1,1,0,0,10,"6,695"
1,1,1,0,0,1,282
1,1,1,0,0,8,"17,326"
1,1,1,0,0,38,"23,205"
1,1,1,0,0,28,"6,993"
1,1,1,0,0,2,"1,046"
1,1,1,0,0,1,335
1,1,1,0,0,61,"38,093"
1,1,1,0,0,0,21
1,1,1,0,0,12,"2,269"
1,1,1,0,0,68,"32,163"
1,1,1,0,0,-1,947
1,1,1,0,0,16,"9,190"
1,1,1,0,0,3,"1,313"
1,1,1,0,0,50,"45,669"
1,1,1,0,0,5,"1,775"
1,1,1,0,0,13,"5,110"
1,1,1,0,0,11,"7,000"
1,1,1,0,0,365,"284,658"
1,1,1,0,0,30,"16,383"
1,1,1,0,0,194,"161,884"
1,1,1,0,0,3,704
1,1,1,0,0,80,"53,869"
1,1,1,0,0,8,"5,120"
1,1,1,0,0,5,"1,959"
1,1,1,0,0,1,530
1,1,1,0,0,166,"82,814"
1,1,1,0,0,39,"22,291"
1,1,1,0,0,-1,"-1,877"
1,1,1,0,0,49,"29,253"
1,1,1,0,0,42,"9,828"
1,1,1,0,0,1,490
1,1,1,0,0,43,"30,092"
1,1,1,0,0,2,855
1,1,1,0,0,6,"1,374"
1,1,1,0,0,89,"47,480"
1,1,1,0,0,3,"2,389"
1,1,1,0,0,15,"7,393"
1,1,1,0,0,4,"1,437"
1,1,1,0,0,48,"52,534"
1,1,1,0,0,6,"1,989"
1,1,1,0,0,14,"6,640"
1,1,1,0,0,13,"7,475"
1,1,1,0,0,349,"303,301"
1,1,1,0,0,31,"18,532"
1,1,1,0,0,236,"205,185"
1,1,1,0,0,78,"52,910"
1,1,1,0,0,13,"7,651"
1,1,1,0,0,0,"1,982"
1,1,1,0,0,1,591
1,1,1,0,0,143,"95,710"
1,1,1,0,0,25,"19,311"
1,1,1,0,0,66,"40,248"
1,1,1,0,0,35,"10,096"
1,1,1,0,0,2,340
0,1,1,0,0,2,510
0,1,1,0,0,81,"44,298"
0,1,1,0,0,8,"4,674"
0,1,1,0,0,3,"1,180"
0,1,1,0,0,9,"5,020"
0,1,1,0,0,4,"1,385"
0,1,1,0,0,24,"4,955"
0,1,1,0,0,18,"9,906"
0,1,1,0,0,8,"2,901"
0,1,1,0,0,15,"9,194"
0,1,1,0,0,-1,-460
0,1,1,0,0,97,"88,405"
0,1,1,0,0,2,653
0,1,1,0,0,10,"7,459"
0,1,1,0,0,9,"5,890"
0,1,1,0,0,47,"26,668"
0,1,1,0,0,12,"10,461"
0,1,1,0,0,478,"308,864"
0,1,1,0,0,49,"24,570"
0,1,1,0,0,222,"123,584"
0,1,1,0,0,20,"5,202"
0,1,1,0,0,33,"11,708"
0,1,1,0,0,3,"1,351"
0,1,1,0,0,101,"71,125"
0,1,1,0,0,29,"9,756"
0,1,1,0,0,16,"7,311"
0,1,1,0,0,2,634
0,1,1,0,0,16,"7,778"
0,1,1,0,0,165,"93,223"
0,1,1,0,0,52,"18,165"
0,1,1,0,0,70,"96,982"
0,1,1,0,0,158,"85,866"
0,1,1,0,0,6,"3,921"
0,1,1,0,0,0,-123
0,1,1,0,0,33,"16,659"
0,1,1,0,0,3,"2,114"
0,1,1,0,0,11,"2,861"
0,1,1,0,0,4,"1,342"
0,1,1,0,0,71,"49,818"
0,1,1,0,0,9,"3,857"
0,1,1,0,0,3,"1,604"
0,1,1,0,0,17,"9,536"
0,1,1,0,0,5,"1,118"
0,1,1,0,0,11,"3,564"
0,1,1,0,0,25,"17,352"
0,1,1,0,0,6,"1,984"
0,1,1,0,0,18,"10,441"
0,1,1,0,0,2,"1,223"
0,1,1,0,0,114,"109,450"
0,1,1,0,0,15,"9,717"
0,1,1,0,0,18,"10,633"
0,1,1,0,0,29,"19,563"
0,1,1,0,0,7,"3,232"
0,1,1,0,0,13,"7,985"
0,1,1,0,0,482,"329,497"
0,1,1,0,0,53,"30,810"
0,1,1,0,0,217,"118,071"
0,1,1,0,0,13,"2,704"
0,1,1,0,0,59,"18,825"
0,1,1,0,0,104,"63,916"
0,1,1,0,0,52,"21,676"
0,1,1,0,0,36,"19,858"
0,1,1,0,0,2,435
0,1,1,0,0,22,"15,119"
0,1,1,0,0,5,"3,881"
0,1,1,0,0,150,"82,917"
0,1,1,0,0,79,"40,037"
0,1,1,0,0,72,"98,977"
0,1,1,0,0,169,"76,036"
0,1,1,0,0,46,"24,212"
0,1,1,0,0,1,469
0,1,1,0,0,12,"7,196"
0,1,1,0,0,1,916
0,1,1,0,0,2,795
0,1,1,0,0,0,293
