Date,raceId,driverId,Race,Driver Name,constructorId,Racing Team,Race Results,grid,points,laps,Pit Stop (Seconds),fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,Status,Win,Top 10 Grid,Finished Race,Pit Stop less than 30 Seconds
5/22/2022,1079,1,Spanish Grand Prix,hamilton,131,Mercedes,5,6,10,66,75.4,51,2,0.00097515,199.755,1,Finished,0,1,1,0
5/22/2022,1079,822,Spanish Grand Prix,bottas,51,Alfa Romeo,6,7,8,66,45.528,36,8,0.000999942,194.802,1,Finished,0,1,1,0
5/22/2022,1079,839,Spanish Grand Prix,ocon,214,Alpine F1 Team,7,12,6,66,67.123,54,6,0.000994618,195.845,1,Finished,0,0,1,0
5/22/2022,1079,846,Spanish Grand Prix,norris,1,McLaren,8,11,4,66,67.422,53,5,0.000990961,196.568,1,Finished,0,0,1,0
5/22/2022,1079,4,Spanish Grand Prix,alonso,214,Alpine F1 Team,9,20,2,65,69.696,56,9,0.001002303,194.344,11,+1 Lap,0,0,0,0
5/22/2022,1079,852,Spanish Grand Prix,tsunoda,213,AlphaTauri,10,13,1,65,68.201,59,10,0.001004954,193.831,11,+1 Lap,0,0,0,0
5/22/2022,1079,20,Spanish Grand Prix,vettel,117,Aston Martin,11,16,0,65,44.992,59,18,0.001014225,192.059,11,+1 Lap,0,0,0,0
5/22/2022,1079,817,Spanish Grand Prix,ricciardo,1,McLaren,12,9,0,65,66.677,54,15,0.001010243,192.816,11,+1 Lap,0,1,0,0
5/22/2022,1079,842,Spanish Grand Prix,gasly,213,AlphaTauri,13,14,0,65,71.793,51,12,0.001006794,193.477,11,+1 Lap,0,0,0,0
5/22/2022,1079,854,Spanish Grand Prix,mick_schumacher,210,Haas F1 Team,14,10,0,65,46.709,32,16,0.001012118,192.459,11,+1 Lap,0,0,0,0
5/22/2022,1079,840,Spanish Grand Prix,stroll,117,Aston Martin,15,17,0,65,70.039,54,11,0.001005509,193.724,11,+1 Lap,0,0,0,0
5/22/2022,1079,849,Spanish Grand Prix,latifi,3,Williams,16,19,0,64,68.261,52,14,0.001009792,192.902,12,+2 Laps,0,0,0,0
5/22/2022,1079,825,Spanish Grand Prix,kevin_magnussen,210,Haas F1 Team,17,8,0,64,53.51,3,17,0.00101316,192.261,12,+2 Laps,0,1,0,0
5/22/2022,1079,848,Spanish Grand Prix,albon,3,Williams,18,18,0,64,92.808,56,19,0.001021771,190.641,12,+2 Laps,0,0,0,0
5/22/2022,1079,855,Spanish Grand Prix,zhou,51,Alfa Romeo,19,15,0,28,23.109,12,20,0.001023322,190.352,75,Power loss,0,0,0,1
5/22/2022,1079,844,Spanish Grand Prix,leclerc,6,Ferrari,20,1,0,27,21.794,25,13,0.001007292,193.381,101,Turbo,0,1,0,1
5/8/2022,1078,830,Miami Grand Prix,max_verstappen,9,Red Bull,1,3,26,57,18.798,54,1,0.001057419,213.255,1,Finished,1,1,1,1
5/8/2022,1078,844,Miami Grand Prix,leclerc,6,Ferrari,2,1,18,57,19.697,53,2,0.001058889,212.959,1,Finished,0,1,1,1
5/8/2022,1078,832,Miami Grand Prix,sainz,6,Ferrari,3,2,15,57,22.063,56,3,0.001062384,212.258,1,Finished,0,1,1,1
5/8/2022,1078,815,Miami Grand Prix,perez,9,Red Bull,4,4,12,57,36.952,54,4,0.00106272,212.191,1,Finished,0,1,1,0
5/8/2022,1078,847,Miami Grand Prix,russell,131,Mercedes,5,12,10,57,19.035,56,5,0.001067072,211.325,1,Finished,0,0,1,1
5/8/2022,1078,1,Miami Grand Prix,hamilton,131,Mercedes,6,6,8,57,18.82,55,7,0.001075706,209.629,1,Finished,0,1,1,1
5/8/2022,1078,822,Miami Grand Prix,bottas,51,Alfa Romeo,7,5,6,57,19.614,56,10,0.001078519,209.083,1,Finished,0,1,1,1
5/8/2022,1078,839,Miami Grand Prix,ocon,214,Alpine F1 Team,8,20,4,57,19.019,56,9,0.001078275,209.13,1,Finished,0,0,1,1
5/8/2022,1078,848,Miami Grand Prix,albon,3,Williams,9,18,2,57,20.059,57,15,0.001081563,208.494,1,Finished,0,0,1,1
5/8/2022,1078,840,Miami Grand Prix,stroll,117,Aston Martin,10,0,1,57,19.074,52,12,0.00108,208.796,1,Finished,0,1,1,1
5/8/2022,1078,4,Miami Grand Prix,alonso,214,Alpine F1 Team,11,11,0,57,21.638,53,13,0.00108022,208.753,1,Finished,0,0,1,1
5/8/2022,1078,852,Miami Grand Prix,tsunoda,213,AlphaTauri,12,9,0,57,38.488,55,8,0.001076794,209.417,1,Finished,0,1,1,0
5/8/2022,1078,817,Miami Grand Prix,ricciardo,1,McLaren,13,14,0,57,38.764,56,11,0.001079456,208.901,1,Finished,0,0,1,0
5/8/2022,1078,849,Miami Grand Prix,latifi,3,Williams,14,19,0,57,19.185,53,18,0.001089919,206.896,1,Finished,0,0,1,1
5/8/2022,1078,854,Miami Grand Prix,mick_schumacher,210,Haas F1 Team,15,15,0,57,52.794,57,6,0.001070926,210.565,1,Finished,0,0,1,0
5/8/2022,1078,825,Miami Grand Prix,kevin_magnussen,210,Haas F1 Team,16,16,0,56,40.433,52,17,0.001082303,208.351,33,Front wing,0,0,0,0
5/8/2022,1078,20,Miami Grand Prix,vettel,117,Aston Martin,17,0,0,54,19.861,50,16,0.001081933,208.423,4,Collision,0,1,0,1
5/8/2022,1078,842,Miami Grand Prix,gasly,213,AlphaTauri,18,7,0,45,38.55,38,19,0.0010936,206.199,22,Suspension,0,1,0,0
5/8/2022,1078,846,Miami Grand Prix,norris,1,McLaren,19,8,0,39,19.986,37,14,0.001081146,208.575,4,Collision,0,1,0,1
5/8/2022,1078,855,Miami Grand Prix,zhou,51,Alfa Romeo,20,17,0,6,0,4,20,0.001107998,203.52,47,Water leak,0,0,0,1
4/24/2022,1077,830,Emilia Romagna Grand Prix,max_verstappen,9,Red Bull,1,1,26,63,59.943,55,1,0.00090794,225.281,1,Finished,1,1,1,0
4/24/2022,1077,815,Emilia Romagna Grand Prix,perez,9,Red Bull,2,3,18,63,59.993,52,3,0.000913762,223.845,1,Finished,0,1,1,0
4/24/2022,1077,846,Emilia Romagna Grand Prix,norris,1,McLaren,3,5,15,63,30.07,61,7,0.000936377,218.439,1,Finished,0,1,1,0
4/24/2022,1077,847,Emilia Romagna Grand Prix,russell,131,Mercedes,4,11,12,63,31.079,57,8,0.00093706,218.28,1,Finished,0,0,1,0
4/24/2022,1077,822,Emilia Romagna Grand Prix,bottas,51,Alfa Romeo,5,7,10,63,40.957,43,6,0.000934699,218.831,1,Finished,0,1,1,0
4/24/2022,1077,844,Emilia Romagna Grand Prix,leclerc,6,Ferrari,6,2,8,63,98.396,63,2,0.000909421,224.914,1,Finished,0,1,1,0
4/24/2022,1077,852,Emilia Romagna Grand Prix,tsunoda,213,AlphaTauri,7,12,6,63,30.372,61,5,0.000932222,219.412,1,Finished,0,0,1,0
4/24/2022,1077,20,Emilia Romagna Grand Prix,vettel,117,Aston Martin,8,13,4,63,30.484,47,9,0.000939942,217.61,1,Finished,0,0,1,0
4/24/2022,1077,825,Emilia Romagna Grand Prix,kevin_magnussen,210,Haas F1 Team,9,8,2,63,33.765,61,10,0.000940255,217.538,1,Finished,0,1,1,0
4/24/2022,1077,840,Emilia Romagna Grand Prix,stroll,117,Aston Martin,10,15,1,62,32.667,46,16,0.000946181,216.176,11,+1 Lap,0,0,0,0
4/24/2022,1077,848,Emilia Romagna Grand Prix,albon,3,Williams,11,18,0,62,30.793,61,17,0.000946262,216.157,11,+1 Lap,0,0,0,0
4/24/2022,1077,842,Emilia Romagna Grand Prix,gasly,213,AlphaTauri,12,17,0,62,30.405,34,15,0.000945752,216.274,11,+1 Lap,0,0,0,0
4/24/2022,1077,1,Emilia Romagna Grand Prix,hamilton,131,Mercedes,13,14,0,62,32.74,50,13,0.00094235,217.054,11,+1 Lap,0,0,0,0
4/24/2022,1077,839,Emilia Romagna Grand Prix,ocon,214,Alpine F1 Team,14,16,0,62,31.409,37,18,0.000947766,215.814,11,+1 Lap,0,0,0,0
4/24/2022,1077,855,Emilia Romagna Grand Prix,zhou,51,Alfa Romeo,15,0,0,62,32.203,61,11,0.00094081,217.41,11,+1 Lap,0,1,0,0
4/24/2022,1077,849,Emilia Romagna Grand Prix,latifi,3,Williams,16,19,0,62,31.125,62,12,0.000941412,217.271,11,+1 Lap,0,0,0,0
4/24/2022,1077,854,Emilia Romagna Grand Prix,mick_schumacher,210,Haas F1 Team,17,10,0,62,62.304,55,4,0.00091434,223.704,11,+1 Lap,0,0,0,0
4/24/2022,1077,817,Emilia Romagna Grand Prix,ricciardo,1,McLaren,18,6,0,62,92.939,61,14,0.000944178,216.634,11,+1 Lap,0,1,0,0
4/24/2022,1077,4,Emilia Romagna Grand Prix,alonso,214,Alpine F1 Team,19,9,0,6,0,5,19,0.001153762,177.282,130,Collision damage,0,1,0,1
4/24/2022,1077,832,Emilia Romagna Grand Prix,sainz,6,Ferrari,20,4,0,0,0,0,0,0,0,4,Collision,0,1,0,1
4/10/2022,1076,844,Australian Grand Prix,leclerc,6,Ferrari,1,1,26,58,17.973,58,1,0.000928935,236.74,1,Finished,1,1,1,1
4/10/2022,1076,815,Australian Grand Prix,perez,9,Red Bull,2,3,18,58,17.434,58,3,0.000938588,234.305,1,Finished,0,1,1,1
4/10/2022,1076,847,Australian Grand Prix,russell,131,Mercedes,3,6,15,58,18.479,53,4,0.000943229,233.152,1,Finished,0,1,1,1
4/10/2022,1076,1,Australian Grand Prix,hamilton,131,Mercedes,4,5,12,58,17.877,51,7,0.000947755,232.039,1,Finished,0,1,1,1
4/10/2022,1076,846,Australian Grand Prix,norris,1,McLaren,5,4,10,58,17.556,55,8,0.000951944,231.018,1,Finished,0,1,1,1
4/10/2022,1076,817,Australian Grand Prix,ricciardo,1,McLaren,6,7,8,58,18.15,54,9,0.000954294,230.449,1,Finished,0,1,1,1
4/10/2022,1076,839,Australian Grand Prix,ocon,214,Alpine F1 Team,7,8,6,58,19.128,58,10,0.000954502,230.399,1,Finished,0,1,1,1
4/10/2022,1076,822,Australian Grand Prix,bottas,51,Alfa Romeo,8,12,4,58,18.413,54,5,0.000945035,232.707,1,Finished,0,0,1,1
4/10/2022,1076,842,Australian Grand Prix,gasly,213,AlphaTauri,9,11,2,58,18.926,52,13,0.000957535,229.669,1,Finished,0,0,1,1
4/10/2022,1076,848,Australian Grand Prix,albon,3,Williams,10,20,1,58,19.845,54,12,0.000955891,230.064,1,Finished,0,0,1,1
4/10/2022,1076,855,Australian Grand Prix,zhou,51,Alfa Romeo,11,14,0,58,18.38,55,11,0.000955336,230.198,1,Finished,0,0,1,1
4/10/2022,1076,840,Australian Grand Prix,stroll,117,Aston Martin,12,19,0,58,57.204,48,17,0.0009675,227.304,1,Finished,0,0,1,0
4/10/2022,1076,854,Australian Grand Prix,mick_schumacher,210,Haas F1 Team,13,15,0,57,19.039,55,14,0.000960718,228.908,11,+1 Lap,0,0,0,1
4/10/2022,1076,825,Australian Grand Prix,kevin_magnussen,210,Haas F1 Team,14,16,0,57,19.111,44,15,0.00096147,228.729,11,+1 Lap,0,0,0,1
4/10/2022,1076,852,Australian Grand Prix,tsunoda,213,AlphaTauri,15,13,0,57,18.443,56,16,0.000964606,227.985,11,+1 Lap,0,0,0,1
4/10/2022,1076,849,Australian Grand Prix,latifi,3,Williams,16,18,0,57,36.488,49,18,0.000970856,226.518,11,+1 Lap,0,0,0,0
4/10/2022,1076,4,Australian Grand Prix,alonso,214,Alpine F1 Team,17,10,0,57,37.19,57,2,0.000935718,235.024,11,+1 Lap,0,0,0,0
4/10/2022,1076,830,Australian Grand Prix,max_verstappen,9,Red Bull,18,2,0,38,18.281,37,6,0.000945336,232.633,95,Fuel leak,0,1,0,1
4/10/2022,1076,20,Australian Grand Prix,vettel,117,Aston Martin,19,17,0,22,0,17,19,0.000985984,223.042,3,Accident,0,0,0,1
4/10/2022,1076,832,Australian Grand Prix,sainz,6,Ferrari,20,9,0,1,0,0,0,0,0,20,Spun off,0,1,0,1
3/27/2022,1075,830,Saudi Arabian Grand Prix,max_verstappen,9,Red Bull,1,4,25,50,20.731,50,2,0.001062176,242.191,1,Finished,1,1,1,1
3/27/2022,1075,844,Saudi Arabian Grand Prix,leclerc,6,Ferrari,2,2,19,50,21.038,48,1,0.001060579,242.556,1,Finished,0,1,1,1
3/27/2022,1075,832,Saudi Arabian Grand Prix,sainz,6,Ferrari,3,3,15,50,21.521,48,3,0.001063715,241.841,1,Finished,0,1,1,1
3/27/2022,1075,815,Saudi Arabian Grand Prix,perez,9,Red Bull,4,1,12,50,20.481,46,4,0.001065301,241.481,1,Finished,0,1,1,1
3/27/2022,1075,847,Saudi Arabian Grand Prix,russell,131,Mercedes,5,6,10,50,21.415,43,7,0.001074317,239.454,1,Finished,0,1,1,1
3/27/2022,1075,839,Saudi Arabian Grand Prix,ocon,214,Alpine F1 Team,6,5,8,50,21.141,46,9,0.001077581,238.729,1,Finished,0,1,1,1
3/27/2022,1075,846,Saudi Arabian Grand Prix,norris,1,McLaren,7,11,6,50,20.383,46,5,0.00107353,239.629,1,Finished,0,0,1,1
3/27/2022,1075,842,Saudi Arabian Grand Prix,gasly,213,AlphaTauri,8,9,4,50,22.82,42,10,0.001081806,237.796,1,Finished,0,1,1,1
3/27/2022,1075,825,Saudi Arabian Grand Prix,kevin_magnussen,210,Haas F1 Team,9,10,2,50,22.374,48,6,0.001073831,239.562,1,Finished,0,0,1,1
3/27/2022,1075,1,Saudi Arabian Grand Prix,hamilton,131,Mercedes,10,15,1,50,21.788,47,8,0.001076354,239.001,1,Finished,0,0,1,1
3/27/2022,1075,855,Saudi Arabian Grand Prix,zhou,51,Alfa Romeo,11,12,0,50,48.837,45,13,0.001087083,236.642,1,Finished,0,0,1,0
3/27/2022,1075,807,Saudi Arabian Grand Prix,hulkenberg,117,Aston Martin,12,17,0,50,21.425,47,11,0.001083924,237.332,1,Finished,0,0,1,1
3/27/2022,1075,840,Saudi Arabian Grand Prix,stroll,117,Aston Martin,13,13,0,49,22.339,46,16,0.001093125,235.334,11,+1 Lap,0,0,0,1
3/27/2022,1075,848,Saudi Arabian Grand Prix,albon,3,Williams,14,16,0,47,20.683,46,15,0.001092222,235.528,130,Collision damage,0,0,0,1
3/27/2022,1075,822,Saudi Arabian Grand Prix,bottas,51,Alfa Romeo,15,8,0,36,45.271,31,14,0.00108772,236.503,141,Cooling system,0,1,0,0
3/27/2022,1075,4,Saudi Arabian Grand Prix,alonso,214,Alpine F1 Team,16,7,0,35,21.543,33,12,0.001086007,236.876,103,Water pump,0,1,0,1
3/27/2022,1075,817,Saudi Arabian Grand Prix,ricciardo,1,McLaren,17,14,0,35,20.65,34,17,0.0010936,235.232,6,Gearbox,0,0,0,1
3/27/2022,1075,849,Saudi Arabian Grand Prix,latifi,3,Williams,18,18,0,14,0,9,18,0.001128819,227.892,3,Accident,0,0,0,1
3/27/2022,1075,852,Saudi Arabian Grand Prix,tsunoda,213,AlphaTauri,19,19,0,0,0,0,0,0,0,131,Power Unit,0,0,0,1
3/27/2022,1075,854,Saudi Arabian Grand Prix,mick_schumacher,210,Haas F1 Team,20,0,0,0,0,0,0,0,0,54,Withdrew,0,1,0,1
3/20/2022,1074,844,Bahrain Grand Prix,leclerc,6,Ferrari,1,1,26,57,74.152,51,1,0.00109456,206.018,1,Finished,1,1,1,0
3/20/2022,1074,832,Bahrain Grand Prix,sainz,6,Ferrari,2,3,18,57,73.391,52,3,0.001108102,203.501,1,Finished,0,1,1,0
3/20/2022,1074,1,Bahrain Grand Prix,hamilton,131,Mercedes,3,5,15,57,76.576,53,5,0.00111375,202.469,1,Finished,0,1,1,0
3/20/2022,1074,847,Bahrain Grand Prix,russell,131,Mercedes,4,9,12,57,76.796,56,6,0.001114606,202.313,1,Finished,0,1,1,0
3/20/2022,1074,825,Bahrain Grand Prix,kevin_magnussen,210,Haas F1 Team,5,7,10,57,77.405,53,8,0.001118322,201.641,1,Finished,0,1,1,0
3/20/2022,1074,822,Bahrain Grand Prix,bottas,51,Alfa Romeo,6,6,8,57,76.237,53,7,0.001118044,201.691,1,Finished,0,1,1,0
3/20/2022,1074,839,Bahrain Grand Prix,ocon,214,Alpine F1 Team,7,11,6,57,80.11,53,14,0.001123958,200.63,1,Finished,0,0,1,0
3/20/2022,1074,852,Bahrain Grand Prix,tsunoda,213,AlphaTauri,8,16,4,57,74.633,53,13,0.001123889,200.642,1,Finished,0,0,1,0
3/20/2022,1074,4,Bahrain Grand Prix,alonso,214,Alpine F1 Team,9,8,2,57,74.782,44,10,0.001119595,201.412,1,Finished,0,1,1,0
3/20/2022,1074,855,Bahrain Grand Prix,zhou,51,Alfa Romeo,10,15,1,57,79.366,39,9,0.001119039,201.512,1,Finished,0,0,1,0
3/20/2022,1074,854,Bahrain Grand Prix,mick_schumacher,210,Haas F1 Team,11,12,0,57,50.8,37,11,0.001122176,200.948,1,Finished,0,0,1,0
3/20/2022,1074,840,Bahrain Grand Prix,stroll,117,Aston Martin,12,19,0,57,77.735,49,15,0.001124375,200.555,1,Finished,0,0,1,0
3/20/2022,1074,848,Bahrain Grand Prix,albon,3,Williams,13,14,0,57,75.499,50,18,0.001126794,200.125,1,Finished,0,0,1,0
3/20/2022,1074,817,Bahrain Grand Prix,ricciardo,1,McLaren,14,18,0,57,74.939,50,16,0.001125706,200.318,1,Finished,0,0,1,0
3/20/2022,1074,846,Bahrain Grand Prix,norris,1,McLaren,15,13,0,57,76.91,51,12,0.001122546,200.882,1,Finished,0,0,1,0
3/20/2022,1074,849,Bahrain Grand Prix,latifi,3,Williams,16,20,0,57,73.893,51,20,0.001137164,198.3,1,Finished,0,0,1,0
3/20/2022,1074,807,Bahrain Grand Prix,hulkenberg,117,Aston Martin,17,17,0,57,79.825,49,19,0.001136586,198.401,1,Finished,0,0,1,0
3/20/2022,1074,815,Bahrain Grand Prix,perez,9,Red Bull,18,4,0,56,74.166,52,4,0.001112141,202.762,32,Fuel pressure,0,1,0,0
3/20/2022,1074,830,Bahrain Grand Prix,max_verstappen,9,Red Bull,19,2,0,54,74.236,51,2,0.00110463,204.14,32,Fuel pressure,0,1,0,0
3/20/2022,1074,842,Bahrain Grand Prix,gasly,213,AlphaTauri,20,10,0,44,50.45,34,17,0.001126435,200.189,131,Power Unit,0,0,0,0
12/12/2021,1073,830,Abu Dhabi Grand Prix,max_verstappen,9,Red Bull,1,1,26,58,64.476,39,1,0.000996563,220.8,1,Finished,1,1,1,0
12/12/2021,1073,1,Abu Dhabi Grand Prix,hamilton,131,Mercedes,2,2,18,58,21.595,43,3,0.001002488,219.495,1,Finished,0,1,1,1
12/12/2021,1073,832,Abu Dhabi Grand Prix,sainz,6,Ferrari,3,5,15,58,22.213,51,9,0.001014097,216.982,1,Finished,0,1,1,1
12/12/2021,1073,852,Abu Dhabi Grand Prix,tsunoda,213,AlphaTauri,4,8,12,58,44.364,50,7,0.001012685,217.285,1,Finished,0,1,1,0
12/12/2021,1073,842,Abu Dhabi Grand Prix,gasly,213,AlphaTauri,5,12,10,58,44.053,49,6,0.001010903,217.668,1,Finished,0,0,1,0
12/12/2021,1073,822,Abu Dhabi Grand Prix,bottas,131,Mercedes,6,6,8,58,21.669,51,5,0.001005347,218.871,1,Finished,0,1,1,1
12/12/2021,1073,846,Abu Dhabi Grand Prix,norris,1,McLaren,7,3,6,58,43.553,58,4,0.00100419,219.123,1,Finished,0,1,1,0
12/12/2021,1073,4,Abu Dhabi Grand Prix,alonso,214,Alpine F1 Team,8,11,4,58,21.304,58,8,0.00101397,217.01,1,Finished,0,0,1,1
12/12/2021,1073,839,Abu Dhabi Grand Prix,ocon,214,Alpine F1 Team,9,9,2,58,21.677,58,10,0.0010214,215.431,1,Finished,0,1,1,1
12/12/2021,1073,844,Abu Dhabi Grand Prix,leclerc,6,Ferrari,10,7,1,58,43.634,40,12,0.00102353,214.983,1,Finished,0,1,1,0
12/12/2021,1073,20,Abu Dhabi Grand Prix,vettel,117,Aston Martin,11,15,0,58,21.221,58,11,0.001022025,215.299,1,Finished,0,0,1,1
12/12/2021,1073,817,Abu Dhabi Grand Prix,ricciardo,1,McLaren,12,10,0,57,43.505,48,14,0.001026887,214.28,11,+1 Lap,0,0,0,0
12/12/2021,1073,840,Abu Dhabi Grand Prix,stroll,117,Aston Martin,13,13,0,57,44.949,48,13,0.001025081,214.657,11,+1 Lap,0,0,0,0
12/12/2021,1073,854,Abu Dhabi Grand Prix,mick_schumacher,210,Haas F1 Team,14,19,0,57,44.194,42,17,0.001035382,212.522,11,+1 Lap,0,0,0,0
12/12/2021,1073,815,Abu Dhabi Grand Prix,perez,9,Red Bull,15,4,0,55,64.269,51,2,0.00100022,219.993,5,Engine,0,1,0,0
12/12/2021,1073,849,Abu Dhabi Grand Prix,latifi,3,Williams,16,16,0,50,21.241,30,15,0.001033484,212.912,3,Accident,0,0,0,1
12/12/2021,1073,841,Abu Dhabi Grand Prix,giovinazzi,51,Alfa Romeo,17,14,0,33,22.283,33,16,0.001035208,212.557,6,Gearbox,0,0,0,1
12/12/2021,1073,847,Abu Dhabi Grand Prix,russell,3,Williams,18,17,0,26,0,23,19,0.001049155,209.732,6,Gearbox,0,0,0,1
12/12/2021,1073,8,Abu Dhabi Grand Prix,raikkonen,51,Alfa Romeo,19,18,0,25,22.338,23,18,0.001038171,211.951,23,Brakes,0,0,0,1
12/12/2021,1073,853,Abu Dhabi Grand Prix,mazepin,210,Haas F1 Team,20,20,0,0,0,0,0,0,0,139,Illness,0,0,0,1
12/5/2021,1072,1,Saudi Arabian Grand Prix,hamilton,131,Mercedes,1,1,26,50,2103.11,47,1,0.001050162,244.962,1,Finished,1,1,1,0
12/5/2021,1072,830,Saudi Arabian Grand Prix,max_verstappen,9,Red Bull,2,3,18,50,2083.966,35,3,0.001058889,242.943,1,Finished,0,1,1,0
12/5/2021,1072,822,Saudi Arabian Grand Prix,bottas,131,Mercedes,3,2,15,50,2107.083,47,2,0.001057963,243.155,1,Finished,0,1,1,0
12/5/2021,1072,839,Saudi Arabian Grand Prix,ocon,214,Alpine F1 Team,4,9,12,50,2085.416,47,6,0.001062465,242.125,1,Finished,0,1,1,0
12/5/2021,1072,817,Saudi Arabian Grand Prix,ricciardo,1,McLaren,5,11,10,50,2084.325,43,11,0.001073102,239.725,1,Finished,0,0,1,0
12/5/2021,1072,842,Saudi Arabian Grand Prix,gasly,213,AlphaTauri,6,6,8,50,2094.062,46,9,0.001068252,240.813,1,Finished,0,1,1,0
12/5/2021,1072,844,Saudi Arabian Grand Prix,leclerc,6,Ferrari,7,4,6,50,2115.208,46,4,0.001060197,242.643,1,Finished,0,1,1,0
12/5/2021,1072,832,Saudi Arabian Grand Prix,sainz,6,Ferrari,8,15,4,50,2101.812,37,7,0.00106309,241.983,1,Finished,0,0,1,0
12/5/2021,1072,841,Saudi Arabian Grand Prix,giovinazzi,51,Alfa Romeo,9,10,2,50,2099.666,37,15,0.001074826,239.34,1,Finished,0,0,1,0
12/5/2021,1072,846,Saudi Arabian Grand Prix,norris,1,McLaren,10,7,1,50,2154.852,49,8,0.001063819,241.817,1,Finished,0,1,1,0
12/5/2021,1072,840,Saudi Arabian Grand Prix,stroll,117,Aston Martin,11,18,0,50,2151.083,45,14,0.00107412,239.498,1,Finished,0,0,1,0
12/5/2021,1072,849,Saudi Arabian Grand Prix,latifi,3,Williams,12,16,0,50,2148.529,49,12,0.001073507,239.635,1,Finished,0,0,1,0
12/5/2021,1072,4,Saudi Arabian Grand Prix,alonso,214,Alpine F1 Team,13,13,0,49,2163.178,46,5,0.001060567,242.558,11,+1 Lap,0,0,0,0
12/5/2021,1072,852,Saudi Arabian Grand Prix,tsunoda,213,AlphaTauri,14,8,0,49,2134.925,44,10,0.001070671,240.269,11,+1 Lap,0,1,0,0
12/5/2021,1072,8,Saudi Arabian Grand Prix,raikkonen,51,Alfa Romeo,15,12,0,49,2142.34,45,13,0.001073819,239.565,11,+1 Lap,0,0,0,0
12/5/2021,1072,20,Saudi Arabian Grand Prix,vettel,117,Aston Martin,16,17,0,44,2111.053,41,16,0.00108831,236.375,130,Collision damage,0,0,0,0
12/5/2021,1072,815,Saudi Arabian Grand Prix,perez,9,Red Bull,17,5,0,14,1023.329,9,17,0.00108956,236.104,4,Collision,0,1,0,0
12/5/2021,1072,853,Saudi Arabian Grand Prix,mazepin,210,Haas F1 Team,18,20,0,14,1019.226,7,20,0.001123183,229.036,4,Collision,0,0,0,0
12/5/2021,1072,847,Saudi Arabian Grand Prix,russell,3,Williams,19,14,0,14,1042.134,7,19,0.001112616,231.211,4,Collision,0,0,0,0
12/5/2021,1072,854,Saudi Arabian Grand Prix,mick_schumacher,210,Haas F1 Team,20,19,0,8,0,8,18,0.001111609,231.421,3,Accident,0,0,0,1
11/14/2021,1071,1,Ṣo Paulo Grand Prix,hamilton,131,Mercedes,1,10,25,71,81.924,46,2,0.000833125,215.503,1,Finished,1,0,1,0
11/14/2021,1071,830,Ṣo Paulo Grand Prix,max_verstappen,9,Red Bull,2,2,18,71,81.211,47,3,0.000838958,214.005,1,Finished,0,1,1,0
11/14/2021,1071,822,Ṣo Paulo Grand Prix,bottas,131,Mercedes,3,1,15,71,81.855,49,4,0.000839421,213.887,1,Finished,0,1,1,0
11/14/2021,1071,815,Ṣo Paulo Grand Prix,perez,9,Red Bull,4,4,13,71,105.181,71,1,0.000821875,218.453,1,Finished,0,1,1,0
11/14/2021,1071,844,Ṣo Paulo Grand Prix,leclerc,6,Ferrari,5,6,10,71,81.445,61,7,0.000842847,213.018,1,Finished,0,1,1,0
11/14/2021,1071,832,Ṣo Paulo Grand Prix,sainz,6,Ferrari,6,3,8,71,82.899,63,6,0.000841551,213.346,1,Finished,0,1,1,0
11/14/2021,1071,842,Ṣo Paulo Grand Prix,gasly,213,AlphaTauri,7,7,6,70,84.202,53,8,0.000847535,211.839,11,+1 Lap,0,1,0,0
11/14/2021,1071,839,Ṣo Paulo Grand Prix,ocon,214,Alpine F1 Team,8,8,4,70,60.607,48,16,0.000861458,208.415,11,+1 Lap,0,1,0,0
11/14/2021,1071,4,Ṣo Paulo Grand Prix,alonso,214,Alpine F1 Team,9,12,2,70,59.831,37,12,0.000855579,209.848,11,+1 Lap,0,0,0,0
11/14/2021,1071,846,Ṣo Paulo Grand Prix,norris,1,McLaren,10,5,1,70,106.092,53,10,0.000853715,210.306,11,+1 Lap,0,1,0,0
11/14/2021,1071,20,Ṣo Paulo Grand Prix,vettel,117,Aston Martin,11,9,0,70,83.445,69,9,0.000852245,210.668,11,+1 Lap,0,1,0,0
11/14/2021,1071,8,Ṣo Paulo Grand Prix,raikkonen,51,Alfa Romeo,12,0,0,70,83.297,54,5,0.000840521,213.607,11,+1 Lap,0,1,0,0
11/14/2021,1071,847,Ṣo Paulo Grand Prix,russell,3,Williams,13,17,0,70,85.133,45,15,0.00086059,208.626,11,+1 Lap,0,0,0,0
11/14/2021,1071,841,Ṣo Paulo Grand Prix,giovinazzi,51,Alfa Romeo,14,13,0,70,82.09,44,14,0.000859109,208.985,11,+1 Lap,0,0,0,0
11/14/2021,1071,852,Ṣo Paulo Grand Prix,tsunoda,213,AlphaTauri,15,15,0,70,121.323,62,13,0.000858843,209.05,11,+1 Lap,0,0,0,0
11/14/2021,1071,849,Ṣo Paulo Grand Prix,latifi,3,Williams,16,16,0,70,82.831,57,18,0.000863611,207.896,11,+1 Lap,0,0,0,0
11/14/2021,1071,853,Ṣo Paulo Grand Prix,mazepin,210,Haas F1 Team,17,19,0,69,60.008,36,19,0.000867523,206.958,12,+2 Laps,0,0,0,0
